,id,name,tags,created,license,type,channels,filesize,bitrate,bitdepth,duration,samplerate,username,file_path,target_instrument,target
4336,356435,Violin - A major - bad-timbre-staccato,"['neumann-U87', 'violin', 'scale', 'Amajor', 'good-sounds']",2016-09-16T13:18:49,http://creativecommons.org/licenses/by/3.0/,wav,1,2647334,0,24,18.3791,48000.0,MTG,./freesound/356435/Violin - A major - bad-timbre-staccato.wav,Violin,11
4337,356436,Violin - D major - bad-pitch-staccato,"['neumann-U87', 'violin', 'scale', 'Dmajor', 'good-sounds']",2016-09-16T13:18:51,http://creativecommons.org/licenses/by/3.0/,wav,1,2310722,0,24,16.0416,48000.0,MTG,./freesound/356436/Violin - D major - bad-pitch-staccato.wav,Violin,11
4338,356437,Violin - A major,"['neumann-U87', 'violin', 'scale', 'Amajor', 'good-sounds']",2016-09-16T13:18:52,http://creativecommons.org/licenses/by/3.0/,wav,1,2490634,0,24,17.291,48000.0,MTG,./freesound/356437/Violin - A major.wav,Violin,11
4339,356438,Violin - G major - bad-pitch-staccato,"['neumann-U87', 'violin', 'Gmajor', 'scale', 'good-sounds']",2016-09-16T13:18:54,http://creativecommons.org/licenses/by/3.0/,wav,1,2336386,0,24,16.2198,48000.0,MTG,./freesound/356438/Violin - G major - bad-pitch-staccato.wav,Violin,11
4340,356439,Violin - D natural minor - bad-articulation-staccato,"['scale', 'neumann-U87', 'Dnatural', 'violin', 'minor', 'good-sounds']",2016-09-16T13:18:55,http://creativecommons.org/licenses/by/3.0/,wav,1,2715650,0,24,18.8536,48000.0,MTG,./freesound/356439/Violin - D natural minor - bad-articulation-staccato.wav,Violin,11
4341,356440,Clarinet - D3 - bad-attack-too-strong,"['single-note', 'neumann-U87', 'multisample', 'clarinet', 'D3', 'good-sounds']",2016-09-16T13:28:02,http://creativecommons.org/licenses/by/3.0/,wav,1,488368,0,24,3.38633,48000.0,MTG,./freesound/356440/Clarinet - D3 - bad-attack-too-strong.wav,Clarinet,1
4342,356441,Clarinet - G3 - bad-pitch-errors,"['G3', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:04,http://creativecommons.org/licenses/by/3.0/,wav,1,1057504,0,24,7.33867,48000.0,MTG,./freesound/356441/Clarinet - G3 - bad-pitch-errors.wav,Clarinet,1
4343,356442,Clarinet - Asharp5 - bad-richness,"['neumann-U87', 'Asharp5', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:04,http://creativecommons.org/licenses/by/3.0/,wav,1,424672,0,24,2.944,48000.0,MTG,./freesound/356442/Clarinet - Asharp5 - bad-richness.wav,Clarinet,1
4344,356443,Clarinet - A5 - bad-attack-multiphonic,"['neumann-U87', 'A5', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:06,http://creativecommons.org/licenses/by/3.0/,wav,1,452320,0,24,3.136,48000.0,MTG,./freesound/356443/Clarinet - A5 - bad-attack-multiphonic.wav,Clarinet,1
4345,356444,Clarinet - Asharp4 - bad-richness,"['neumann-U87', 'Asharp4', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:07,http://creativecommons.org/licenses/by/3.0/,wav,1,446176,0,24,3.09333,48000.0,MTG,./freesound/356444/Clarinet - Asharp4 - bad-richness.wav,Clarinet,1
4346,356445,Clarinet - Csharp5 - bad-attack-multiphonic,"['Csharp5', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:07,http://creativecommons.org/licenses/by/3.0/,wav,1,231136,0,24,1.6,48000.0,MTG,./freesound/356445/Clarinet - Csharp5 - bad-attack-multiphonic.wav,Clarinet,1
4347,356446,Clarinet - Asharp4 - bad-attack-too-strong,"['neumann-U87', 'Asharp4', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:08,http://creativecommons.org/licenses/by/3.0/,wav,1,307936,0,24,2.13333,48000.0,MTG,./freesound/356446/Clarinet - Asharp4 - bad-attack-too-strong.wav,Clarinet,1
4348,356447,Clarinet - Dsharp4 - bad-attack-air,"['Dsharp4', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:09,http://creativecommons.org/licenses/by/3.0/,wav,1,315664,0,24,2.187,48000.0,MTG,./freesound/356447/Clarinet - Dsharp4 - bad-attack-air.wav,Clarinet,1
4349,356448,Clarinet - B3 - bad-dynamics-decrescendo,"['neumann-U87', 'multisample', 'B3', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:10,http://creativecommons.org/licenses/by/3.0/,wav,1,590560,0,24,4.096,48000.0,MTG,./freesound/356448/Clarinet - B3 - bad-dynamics-decrescendo.wav,Clarinet,1
4350,356449,Clarinet - C5 - bad-attack-too-strong,"['neumann-U87', 'multisample', 'clarinet', 'single-note', 'C5', 'good-sounds']",2016-09-16T13:28:10,http://creativecommons.org/licenses/by/3.0/,wav,1,335584,0,24,2.32533,48000.0,MTG,./freesound/356449/Clarinet - C5 - bad-attack-too-strong.wav,Clarinet,1
4351,356450,Clarinet - Dsharp5 - bad-dynamics-decrescendo,"['Dsharp5', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:11,http://creativecommons.org/licenses/by/3.0/,wav,1,526048,0,24,3.648,48000.0,MTG,./freesound/356450/Clarinet - Dsharp5 - bad-dynamics-decrescendo.wav,Clarinet,1
4352,356451,Clarinet - A3,"['neumann-U87', 'A3', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:12,http://creativecommons.org/licenses/by/3.0/,wav,1,797488,0,24,5.533,48000.0,MTG,./freesound/356451/Clarinet - A3.wav,Clarinet,1
4353,356452,Clarinet - A4,"['neumann-U87', 'A4', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:13,http://creativecommons.org/licenses/by/3.0/,wav,1,863968,0,24,5.99467,48000.0,MTG,./freesound/356452/Clarinet - A4.wav,Clarinet,1
4354,356453,Clarinet - D5 - bad-attack-too-strong,"['neumann-U87', 'multisample', 'clarinet', 'D5', 'single-note', 'good-sounds']",2016-09-16T13:28:13,http://creativecommons.org/licenses/by/3.0/,wav,1,332512,0,24,2.304,48000.0,MTG,./freesound/356453/Clarinet - D5 - bad-attack-too-strong.wav,Clarinet,1
4355,356454,Clarinet - A3,"['neumann-U87', 'A3', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:14,http://creativecommons.org/licenses/by/3.0/,wav,1,645856,0,24,4.48,48000.0,MTG,./freesound/356454/Clarinet - A3.wav,Clarinet,1
4356,356455,Clarinet - Fsharp5 - bad-dynamics-tremolo,"['Fsharp5', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:14,http://creativecommons.org/licenses/by/3.0/,wav,1,479968,0,24,3.328,48000.0,MTG,./freesound/356455/Clarinet - Fsharp5 - bad-dynamics-tremolo.wav,Clarinet,1
4357,356456,Clarinet - F5 - bad-attack-multiphonic,"['F5', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:15,http://creativecommons.org/licenses/by/3.0/,wav,1,269008,0,24,1.863,48000.0,MTG,./freesound/356456/Clarinet - F5 - bad-attack-multiphonic.wav,Clarinet,1
4358,356457,Clarinet - C4 - bad-pitch-errors,"['neumann-U87', 'multisample', 'clarinet', 'good-sounds', 'single-note', 'C4']",2016-09-16T13:28:16,http://creativecommons.org/licenses/by/3.0/,wav,1,971488,0,24,6.74133,48000.0,MTG,./freesound/356457/Clarinet - C4 - bad-pitch-errors.wav,Clarinet,1
4359,356458,Clarinet - B4 - bad-dynamics-tremolo,"['B4', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:17,http://creativecommons.org/licenses/by/3.0/,wav,1,526048,0,24,3.648,48000.0,MTG,./freesound/356458/Clarinet - B4 - bad-dynamics-tremolo.wav,Clarinet,1
4360,356459,Clarinet - A4 - bad-dynamics-tremolo,"['neumann-U87', 'A4', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:18,http://creativecommons.org/licenses/by/3.0/,wav,1,446176,0,24,3.09333,48000.0,MTG,./freesound/356459/Clarinet - A4 - bad-dynamics-tremolo.wav,Clarinet,1
4361,356460,Clarinet - A3 - bad-attack-air,"['neumann-U87', 'A3', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:19,http://creativecommons.org/licenses/by/3.0/,wav,1,329440,0,24,2.28267,48000.0,MTG,./freesound/356460/Clarinet - A3 - bad-attack-air.wav,Clarinet,1
4362,356461,Clarinet - D4 - bad-timbre-errors,"['single-note', 'neumann-U87', 'multisample', 'D4', 'clarinet', 'good-sounds']",2016-09-16T13:28:19,http://creativecommons.org/licenses/by/3.0/,wav,1,578272,0,24,4.01067,48000.0,MTG,./freesound/356461/Clarinet - D4 - bad-timbre-errors.wav,Clarinet,1
4363,356462,Clarinet - A5 - bad-attack-too-strong,"['neumann-U87', 'A5', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:21,http://creativecommons.org/licenses/by/3.0/,wav,1,292576,0,24,2.02667,48000.0,MTG,./freesound/356462/Clarinet - A5 - bad-attack-too-strong.wav,Clarinet,1
4364,356463,Clarinet - B4 - bad-attack-multiphonic,"['B4', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:21,http://creativecommons.org/licenses/by/3.0/,wav,1,231136,0,24,1.6,48000.0,MTG,./freesound/356463/Clarinet - B4 - bad-attack-multiphonic.wav,Clarinet,1
4365,356464,Clarinet - D3 - bad-attack-air,"['single-note', 'neumann-U87', 'multisample', 'clarinet', 'D3', 'good-sounds']",2016-09-16T13:28:22,http://creativecommons.org/licenses/by/3.0/,wav,1,357232,0,24,2.47567,48000.0,MTG,./freesound/356464/Clarinet - D3 - bad-attack-air.wav,Clarinet,1
4366,356465,Clarinet - D6 - bad-dynamics-tremolo,"['neumann-U87', 'multisample', 'D6', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:23,http://creativecommons.org/licenses/by/3.0/,wav,1,444304,0,24,3.08033,48000.0,MTG,./freesound/356465/Clarinet - D6 - bad-dynamics-tremolo.wav,Clarinet,1
4367,356466,Clarinet - Fsharp6 - bad-dynamics-tremolo,"['Fsharp6', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:24,http://creativecommons.org/licenses/by/3.0/,wav,1,479968,0,24,3.328,48000.0,MTG,./freesound/356466/Clarinet - Fsharp6 - bad-dynamics-tremolo.wav,Clarinet,1
4368,356467,Clarinet - Dsharp3 - bad-attack-too-strong,"['Dsharp3', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:24,http://creativecommons.org/licenses/by/3.0/,wav,1,522976,0,24,3.62667,48000.0,MTG,./freesound/356467/Clarinet - Dsharp3 - bad-attack-too-strong.wav,Clarinet,1
4369,356468,Clarinet - Dsharp3 - bad-pitch-errors,"['Dsharp3', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:25,http://creativecommons.org/licenses/by/3.0/,wav,1,962272,0,24,6.67733,48000.0,MTG,./freesound/356468/Clarinet - Dsharp3 - bad-pitch-errors.wav,Clarinet,1
4370,356469,Clarinet - Asharp3 - bad-attack-too-strong,"['neumann-U87', 'Asharp3', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:27,http://creativecommons.org/licenses/by/3.0/,wav,1,415456,0,24,2.88,48000.0,MTG,./freesound/356469/Clarinet - Asharp3 - bad-attack-too-strong.wav,Clarinet,1
4371,356470,Clarinet - Gsharp3 - bad-pitch-errors,"['neumann-U87', 'Gsharp3', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:28,http://creativecommons.org/licenses/by/3.0/,wav,1,974560,0,24,6.76267,48000.0,MTG,./freesound/356470/Clarinet - Gsharp3 - bad-pitch-errors.wav,Clarinet,1
4372,356471,Clarinet - G4,"['G4', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:30,http://creativecommons.org/licenses/by/3.0/,wav,1,913120,0,24,6.336,48000.0,MTG,./freesound/356471/Clarinet - G4.wav,Clarinet,1
4373,356472,Clarinet - Dsharp6 - bad-attack-multiphonic,"['Dsharp6', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:30,http://creativecommons.org/licenses/by/3.0/,wav,1,338656,0,24,2.34667,48000.0,MTG,./freesound/356472/Clarinet - Dsharp6 - bad-attack-multiphonic.wav,Clarinet,1
4374,356473,Clarinet - Gsharp5 - bad-attack-too-strong,"['neumann-U87', 'Gsharp5', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:31,http://creativecommons.org/licenses/by/3.0/,wav,1,264928,0,24,1.83467,48000.0,MTG,./freesound/356473/Clarinet - Gsharp5 - bad-attack-too-strong.wav,Clarinet,1
4375,356474,Clarinet - E3 - bad-attack-air,"['neumann-U87', 'multisample', 'clarinet', 'single-note', 'E3', 'good-sounds']",2016-09-16T13:28:32,http://creativecommons.org/licenses/by/3.0/,wav,1,357088,0,24,2.47467,48000.0,MTG,./freesound/356474/Clarinet - E3 - bad-attack-air.wav,Clarinet,1
4376,356475,Clarinet - A4 - bad-attack-multiphonic,"['neumann-U87', 'A4', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:32,http://creativecommons.org/licenses/by/3.0/,wav,1,218512,0,24,1.51233,48000.0,MTG,./freesound/356475/Clarinet - A4 - bad-attack-multiphonic.wav,Clarinet,1
4377,356476,Clarinet - F3 - bad-pitch-errors,"['F3', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:33,http://creativecommons.org/licenses/by/3.0/,wav,1,970528,0,24,6.73467,48000.0,MTG,./freesound/356476/Clarinet - F3 - bad-pitch-errors.wav,Clarinet,1
4378,356477,Clarinet - F6 - bad-pitch-errors,"['F6', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:34,http://creativecommons.org/licenses/by/3.0/,wav,1,597190,0,24,4.14204,48000.0,MTG,./freesound/356477/Clarinet - F6 - bad-pitch-errors.wav,Clarinet,1
4379,356478,Clarinet - B5 - bad-dynamics-tremolo,"['neumann-U87', 'B5', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:36,http://creativecommons.org/licenses/by/3.0/,wav,1,403168,0,24,2.79467,48000.0,MTG,./freesound/356478/Clarinet - B5 - bad-dynamics-tremolo.wav,Clarinet,1
4380,356479,Clarinet - Csharp6 - bad-dynamics-tremolo,"['Csharp6', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:37,http://creativecommons.org/licenses/by/3.0/,wav,1,430816,0,24,2.98667,48000.0,MTG,./freesound/356479/Clarinet - Csharp6 - bad-dynamics-tremolo.wav,Clarinet,1
4381,356480,Clarinet - C6 - bad-dynamics-tremolo,"['single-note', 'neumann-U87', 'multisample', 'clarinet', 'C6', 'good-sounds']",2016-09-16T13:28:38,http://creativecommons.org/licenses/by/3.0/,wav,1,452320,0,24,3.136,48000.0,MTG,./freesound/356480/Clarinet - C6 - bad-dynamics-tremolo.wav,Clarinet,1
4382,356481,Clarinet - F6 - bad-dynamics-tremolo,"['F6', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:40,http://creativecommons.org/licenses/by/3.0/,wav,1,504736,0,24,3.5,48000.0,MTG,./freesound/356481/Clarinet - F6 - bad-dynamics-tremolo.wav,Clarinet,1
4383,356482,Clarinet - Gsharp3 - bad-dynamics-tremolo,"['neumann-U87', 'Gsharp3', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:41,http://creativecommons.org/licenses/by/3.0/,wav,1,501472,0,24,3.47733,48000.0,MTG,./freesound/356482/Clarinet - Gsharp3 - bad-dynamics-tremolo.wav,Clarinet,1
4384,356483,Clarinet - Dsharp6 - bad-dynamics-tremolo,"['Dsharp6', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:42,http://creativecommons.org/licenses/by/3.0/,wav,1,458464,0,24,3.17867,48000.0,MTG,./freesound/356483/Clarinet - Dsharp6 - bad-dynamics-tremolo.wav,Clarinet,1
4385,356484,Clarinet - Dsharp5 - bad-timbre-errors,"['Dsharp5', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:42,http://creativecommons.org/licenses/by/3.0/,wav,1,664288,0,24,4.608,48000.0,MTG,./freesound/356484/Clarinet - Dsharp5 - bad-timbre-errors.wav,Clarinet,1
4386,356485,Clarinet - A5,"['neumann-U87', 'A5', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:43,http://creativecommons.org/licenses/by/3.0/,wav,1,768736,0,24,5.33333,48000.0,MTG,./freesound/356485/Clarinet - A5.wav,Clarinet,1
4387,356486,Clarinet - E4 - bad-attack-air,"['neumann-U87', 'multisample', 'E4', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:44,http://creativecommons.org/licenses/by/3.0/,wav,1,305008,0,24,2.113,48000.0,MTG,./freesound/356486/Clarinet - E4 - bad-attack-air.wav,Clarinet,1
4388,356487,Clarinet - Dsharp5 - bad-attack-too-strong,"['Dsharp5', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:46,http://creativecommons.org/licenses/by/3.0/,wav,1,332512,0,24,2.304,48000.0,MTG,./freesound/356487/Clarinet - Dsharp5 - bad-attack-too-strong.wav,Clarinet,1
4389,356488,Clarinet - B4 - bad-pitch-errors,"['B4', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:47,http://creativecommons.org/licenses/by/3.0/,wav,1,870112,0,24,6.03733,48000.0,MTG,./freesound/356488/Clarinet - B4 - bad-pitch-errors.wav,Clarinet,1
4390,356489,Clarinet - Dsharp5 - bad-attack-multiphonic,"['Dsharp5', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:48,http://creativecommons.org/licenses/by/3.0/,wav,1,209632,0,24,1.45067,48000.0,MTG,./freesound/356489/Clarinet - Dsharp5 - bad-attack-multiphonic.wav,Clarinet,1
4391,356490,Clarinet - Dsharp4 - bad-pitch-errors,"['Dsharp4', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:49,http://creativecommons.org/licenses/by/3.0/,wav,1,998368,0,24,6.928,48000.0,MTG,./freesound/356490/Clarinet - Dsharp4 - bad-pitch-errors.wav,Clarinet,1
4392,356491,Clarinet - C5 - bad-attack-multiphonic,"['neumann-U87', 'multisample', 'clarinet', 'single-note', 'C5', 'good-sounds']",2016-09-16T13:28:50,http://creativecommons.org/licenses/by/3.0/,wav,1,228064,0,24,1.57867,48000.0,MTG,./freesound/356491/Clarinet - C5 - bad-attack-multiphonic.wav,Clarinet,1
4393,356492,Clarinet - Dsharp6 - bad-dynamics-tremolo,"['Dsharp6', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:51,http://creativecommons.org/licenses/by/3.0/,wav,1,648736,0,24,4.5,48000.0,MTG,./freesound/356492/Clarinet - Dsharp6 - bad-dynamics-tremolo.wav,Clarinet,1
4394,356493,Clarinet - A5 - bad-richness,"['neumann-U87', 'A5', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:52,http://creativecommons.org/licenses/by/3.0/,wav,1,483040,0,24,3.34933,48000.0,MTG,./freesound/356493/Clarinet - A5 - bad-richness.wav,Clarinet,1
4395,356494,Clarinet - Dsharp4 - bad-richness,"['Dsharp4', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:54,http://creativecommons.org/licenses/by/3.0/,wav,1,443104,0,24,3.072,48000.0,MTG,./freesound/356494/Clarinet - Dsharp4 - bad-richness.wav,Clarinet,1
4396,356495,Clarinet - Csharp5,"['Csharp5', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:28:57,http://creativecommons.org/licenses/by/3.0/,wav,1,820960,0,24,5.696,48000.0,MTG,./freesound/356495/Clarinet - Csharp5.wav,Clarinet,1
4397,356496,Clarinet - C6 - bad-dynamics-tremolo,"['single-note', 'neumann-U87', 'multisample', 'clarinet', 'C6', 'good-sounds']",2016-09-16T13:28:58,http://creativecommons.org/licenses/by/3.0/,wav,1,576736,0,24,4.0,48000.0,MTG,./freesound/356496/Clarinet - C6 - bad-dynamics-tremolo.wav,Clarinet,1
4398,356497,Clarinet - C6,"['single-note', 'neumann-U87', 'multisample', 'clarinet', 'C6', 'good-sounds']",2016-09-16T13:28:59,http://creativecommons.org/licenses/by/3.0/,wav,1,777952,0,24,5.39733,48000.0,MTG,./freesound/356497/Clarinet - C6.wav,Clarinet,1
4399,356498,Clarinet - Dsharp5,"['Dsharp5', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:29:01,http://creativecommons.org/licenses/by/3.0/,wav,1,792352,0,24,5.49733,48000.0,MTG,./freesound/356498/Clarinet - Dsharp5.wav,Clarinet,1
4400,356499,Clarinet - Fsharp6,"['Fsharp6', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:29:02,http://creativecommons.org/licenses/by/3.0/,wav,1,1174240,0,24,8.14933,48000.0,MTG,./freesound/356499/Clarinet - Fsharp6.wav,Clarinet,1
4401,356500,Clarinet - Dsharp3,"['Dsharp3', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:29:03,http://creativecommons.org/licenses/by/3.0/,wav,1,694096,0,24,4.815,48000.0,MTG,./freesound/356500/Clarinet - Dsharp3.wav,Clarinet,1
4402,356501,Clarinet - A5 - bad-dynamics-tremolo,"['neumann-U87', 'A5', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:29:04,http://creativecommons.org/licenses/by/3.0/,wav,1,648736,0,24,4.5,48000.0,MTG,./freesound/356501/Clarinet - A5 - bad-dynamics-tremolo.wav,Clarinet,1
4403,356502,Clarinet - Asharp3 - bad-attack-air,"['neumann-U87', 'Asharp3', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:29:06,http://creativecommons.org/licenses/by/3.0/,wav,1,314080,0,24,2.176,48000.0,MTG,./freesound/356502/Clarinet - Asharp3 - bad-attack-air.wav,Clarinet,1
4404,356503,Clarinet - Gsharp5 - bad-dynamics-tremolo,"['neumann-U87', 'Gsharp5', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:29:07,http://creativecommons.org/licenses/by/3.0/,wav,1,648736,0,24,4.5,48000.0,MTG,./freesound/356503/Clarinet - Gsharp5 - bad-dynamics-tremolo.wav,Clarinet,1
4405,356504,Clarinet - Gsharp5,"['neumann-U87', 'Gsharp5', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:29:10,http://creativecommons.org/licenses/by/3.0/,wav,1,762592,0,24,5.29067,48000.0,MTG,./freesound/356504/Clarinet - Gsharp5.wav,Clarinet,1
4406,356505,Clarinet - G5 - bad-dynamics-tremolo,"['G5', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:29:12,http://creativecommons.org/licenses/by/3.0/,wav,1,464608,0,24,3.22133,48000.0,MTG,./freesound/356505/Clarinet - G5 - bad-dynamics-tremolo.wav,Clarinet,1
4407,356506,Clarinet - Dsharp3 - bad-richness,"['Dsharp3', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:29:13,http://creativecommons.org/licenses/by/3.0/,wav,1,436960,0,24,3.02933,48000.0,MTG,./freesound/356506/Clarinet - Dsharp3 - bad-richness.wav,Clarinet,1
4408,356507,Clarinet - D3,"['single-note', 'neumann-U87', 'multisample', 'clarinet', 'D3', 'good-sounds']",2016-09-16T13:29:14,http://creativecommons.org/licenses/by/3.0/,wav,1,792736,0,24,5.5,48000.0,MTG,./freesound/356507/Clarinet - D3.wav,Clarinet,1
4409,356508,Clarinet - F3 - bad-attack-air,"['F3', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:29:16,http://creativecommons.org/licenses/by/3.0/,wav,1,326368,0,24,2.26133,48000.0,MTG,./freesound/356508/Clarinet - F3 - bad-attack-air.wav,Clarinet,1
4410,356509,Clarinet - G3,"['G3', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:29:17,http://creativecommons.org/licenses/by/3.0/,wav,1,936736,0,24,6.5,48000.0,MTG,./freesound/356509/Clarinet - G3.wav,Clarinet,1
4411,356510,Clarinet - D5 - bad-dynamics-tremolo,"['neumann-U87', 'multisample', 'clarinet', 'D5', 'single-note', 'good-sounds']",2016-09-16T13:29:18,http://creativecommons.org/licenses/by/3.0/,wav,1,864736,0,24,6.0,48000.0,MTG,./freesound/356510/Clarinet - D5 - bad-dynamics-tremolo.wav,Clarinet,1
4412,356511,Clarinet - Dsharp6,"['Dsharp6', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:29:20,http://creativecommons.org/licenses/by/3.0/,wav,1,830176,0,24,5.76,48000.0,MTG,./freesound/356511/Clarinet - Dsharp6.wav,Clarinet,1
4413,356512,Clarinet - Fsharp4 - bad-attack-too-strong,"['Fsharp4', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:29:21,http://creativecommons.org/licenses/by/3.0/,wav,1,363232,0,24,2.51733,48000.0,MTG,./freesound/356512/Clarinet - Fsharp4 - bad-attack-too-strong.wav,Clarinet,1
4414,356513,Clarinet - Gsharp4,"['neumann-U87', 'Gsharp4', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:29:21,http://creativecommons.org/licenses/by/3.0/,wav,1,747232,0,24,5.184,48000.0,MTG,./freesound/356513/Clarinet - Gsharp4.wav,Clarinet,1
4415,356514,Clarinet - E5 - bad-attack-too-strong,"['neumann-U87', 'multisample', 'E5', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:29:22,http://creativecommons.org/licenses/by/3.0/,wav,1,292576,0,24,2.02667,48000.0,MTG,./freesound/356514/Clarinet - E5 - bad-attack-too-strong.wav,Clarinet,1
4416,356515,Clarinet - C5 - bad-dynamics-tremolo,"['neumann-U87', 'multisample', 'clarinet', 'single-note', 'C5', 'good-sounds']",2016-09-16T13:29:23,http://creativecommons.org/licenses/by/3.0/,wav,1,483040,0,24,3.34933,48000.0,MTG,./freesound/356515/Clarinet - C5 - bad-dynamics-tremolo.wav,Clarinet,1
4417,356516,Clarinet - Csharp4 - bad-pitch-errors,"['Csharp4', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:29:24,http://creativecommons.org/licenses/by/3.0/,wav,1,928480,0,24,6.44267,48000.0,MTG,./freesound/356516/Clarinet - Csharp4 - bad-pitch-errors.wav,Clarinet,1
4418,356517,Clarinet - Csharp5 - bad-richness,"['Csharp5', 'neumann-U87', 'multisample', 'clarinet', 'single-note', 'good-sounds']",2016-09-16T13:29:25,http://creativecommons.org/licenses/by/3.0/,wav,1,381664,0,24,2.64533,48000.0,MTG,./freesound/356517/Clarinet - Csharp5 - bad-richness.wav,Clarinet,1
